tweet_date,account,ioc_type,ioc_value,type_of_attack,tweet_url,text,mb_status,mb_first_seen,mb_last_seen,signature,file_type,reporter,origin_country,first_report,time_difference,time_difference(sec),reference
2021-04-08 14:55:38+00:00,jorgemieres,hash,60540d14ce3fad98f702136cd2a4c28b,['opendir'],1.38017248814814e+18,"#opendir #AgentTesla-based🔛 65[.0.168.]152/winamp/
via ☣️ 60540d14ce3fad98f702136cd2a4c28b 🔃
#CVE201711882

ts:20210408
☣️ 01158bfc4ce6cb2c5a3cdbf661f13f8b
☣️ 3ee61e1613c898c3078dd7fdaa00b8af

ts:20210407
☣️ 133b4a863e9a9c74b7320f54abf199d7
☣️ 077e3ce60c1e587de33f62a1b6abcc19 https://t.co/dkWECOrnA7",Malicious,2021-04-08 06:08:21,,AgentTesla,xlsx,abuse_ch,,Malware Bazaar,8:47:17,31637.0,
2021-04-08 14:55:38+00:00,jorgemieres,hash,01158bfc4ce6cb2c5a3cdbf661f13f8b,['opendir'],1.38017248814814e+18,"#opendir #AgentTesla-based🔛 65[.0.168.]152/winamp/
via ☣️ 60540d14ce3fad98f702136cd2a4c28b 🔃
#CVE201711882

ts:20210408
☣️ 01158bfc4ce6cb2c5a3cdbf661f13f8b
☣️ 3ee61e1613c898c3078dd7fdaa00b8af

ts:20210407
☣️ 133b4a863e9a9c74b7320f54abf199d7
☣️ 077e3ce60c1e587de33f62a1b6abcc19 https://t.co/dkWECOrnA7",Malicious,2021-04-08 08:17:23,,AgentTesla,exe,abuse_ch,,Malware Bazaar,6:38:15,23895.0,
2021-04-08 14:55:38+00:00,jorgemieres,hash,3ee61e1613c898c3078dd7fdaa00b8af,['opendir'],1.38017248814814e+18,"#opendir #AgentTesla-based🔛 65[.0.168.]152/winamp/
via ☣️ 60540d14ce3fad98f702136cd2a4c28b 🔃
#CVE201711882

ts:20210408
☣️ 01158bfc4ce6cb2c5a3cdbf661f13f8b
☣️ 3ee61e1613c898c3078dd7fdaa00b8af

ts:20210407
☣️ 133b4a863e9a9c74b7320f54abf199d7
☣️ 077e3ce60c1e587de33f62a1b6abcc19 https://t.co/dkWECOrnA7",Malicious,2021-04-08 08:52:52,,Formbook,exe,abuse_ch,,Malware Bazaar,6:02:46,21766.0,
2021-04-08 14:55:38+00:00,jorgemieres,hash,133b4a863e9a9c74b7320f54abf199d7,['opendir'],1.38017248814814e+18,"#opendir #AgentTesla-based🔛 65[.0.168.]152/winamp/
via ☣️ 60540d14ce3fad98f702136cd2a4c28b 🔃
#CVE201711882

ts:20210408
☣️ 01158bfc4ce6cb2c5a3cdbf661f13f8b
☣️ 3ee61e1613c898c3078dd7fdaa00b8af

ts:20210407
☣️ 133b4a863e9a9c74b7320f54abf199d7
☣️ 077e3ce60c1e587de33f62a1b6abcc19 https://t.co/dkWECOrnA7",Malicious,2021-04-08 08:20:34,,AgentTesla,exe,abuse_ch,,Malware Bazaar,6:35:04,23704.0,
2021-04-08 14:55:38+00:00,jorgemieres,hash,077e3ce60c1e587de33f62a1b6abcc19,['opendir'],1.38017248814814e+18,"#opendir #AgentTesla-based🔛 65[.0.168.]152/winamp/
via ☣️ 60540d14ce3fad98f702136cd2a4c28b 🔃
#CVE201711882

ts:20210408
☣️ 01158bfc4ce6cb2c5a3cdbf661f13f8b
☣️ 3ee61e1613c898c3078dd7fdaa00b8af

ts:20210407
☣️ 133b4a863e9a9c74b7320f54abf199d7
☣️ 077e3ce60c1e587de33f62a1b6abcc19 https://t.co/dkWECOrnA7",Malicious,2021-04-08 08:51:51,,Formbook,exe,abuse_ch,,Malware Bazaar,6:03:47,21827.0,
2021-04-08 22:51:00+00:00,c3rb3ru5d3d53c,hash,0a2b0cd123de9f52fba6b25214976f6c,['ransomware'],1.3802921177848545e+18,"#xFuajkin #Loader

📁0a2b0cd123de9f52fba6b25214976f6c

to

#Ransomware 

📁1608d55bc38b9d73607d7f1fe83b911f
📁13f1ae896ef51e4e1465d5df5bf7b279

Extension: .ilegx6

Can you figure out what #ransomware  this is? 🤔

https://t.co/IlN1q78ohz https://t.co/YTm9Epiazr",Not Found,,,,,,,,,,
2021-04-08 22:51:00+00:00,c3rb3ru5d3d53c,hash,1608d55bc38b9d73607d7f1fe83b911f,['ransomware'],1.3802921177848545e+18,"#xFuajkin #Loader

📁0a2b0cd123de9f52fba6b25214976f6c

to

#Ransomware 

📁1608d55bc38b9d73607d7f1fe83b911f
📁13f1ae896ef51e4e1465d5df5bf7b279

Extension: .ilegx6

Can you figure out what #ransomware  this is? 🤔

https://t.co/IlN1q78ohz https://t.co/YTm9Epiazr",Not Found,,,,,,,,,,
2021-04-08 22:51:00+00:00,c3rb3ru5d3d53c,hash,13f1ae896ef51e4e1465d5df5bf7b279,['ransomware'],1.3802921177848545e+18,"#xFuajkin #Loader

📁0a2b0cd123de9f52fba6b25214976f6c

to

#Ransomware 

📁1608d55bc38b9d73607d7f1fe83b911f
📁13f1ae896ef51e4e1465d5df5bf7b279

Extension: .ilegx6

Can you figure out what #ransomware  this is? 🤔

https://t.co/IlN1q78ohz https://t.co/YTm9Epiazr",Not Found,,,,,,,,,,
2021-04-08 23:16:52+00:00,Pimpjui53612340,hash,08803cc817d8b1046a964af11685b15c,['malware'],1.380298628150014e+18,"🔥 #NanoCore #RAT
🧬 - 08803cc817d8b1046a964af11685b15c
ℹ️ - Version 1.2.2.0
🚪 - chinomso[.]duckdns[.]org:7688

#threatintel #malware sample on MalwareBazaar https://t.co/AT8NU0NOXl",Malicious,2021-04-08 23:06:25,2021-04-08 23:39:25,NanoCore,exe,Pimpjui53612340,,Malware Bazaar,0:10:27,627.0,
2021-04-09 02:35:02+00:00,HeliosCert,hash,4bddfed68f51bb2c4ea9d6f7a19cce8aaa4c8f938fcf465397e7b18406c7be93,['malware'],1.3803484984413348e+18,"Sample submitted
2021-04-09 02:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:196.151.254.15 
4bddfed68f51bb2c4ea9d6f7a19cce8aaa4c8f938fcf465397e7b18406c7be93

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 02:35:16+00:00,romonlyht,hash,38913e1d6a7b94cb0f55994f679f5956,['phishing'],1.3803485575054254e+18,"https://t.co/ptDpKvIgl0

No.3

Received: from 123.58.197.158; 00:41:19 +0900

hxxps://amazon-co-jp.luomenddd.top/

104.21.12.89

redirect

hxxps://amazon-co-jp.luomenddd.top/38913e1d6a7b94cb0f55994f679f5956

redirect

#phishing
#フィッシング詐欺
#amazon",Not Found,,,,,,,,,,
2021-04-09 04:20:02+00:00,HeliosCert,hash,f334ed96a2bbd23fa044262edb580d09cc8525e16734e767e0e4879440444acc,['malware'],1.380374923911254e+18,"Sample submitted
2021-04-09 04:20:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:109.195.94.36 
f334ed96a2bbd23fa044262edb580d09cc8525e16734e767e0e4879440444acc

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 04:20:03+00:00,HeliosCert,hash,660f0c33c2fa8368fba03d20d9bd28f4b9911ef32128dceab80922e108324361,['malware'],1.3803749260839444e+18,"Sample submitted
2021-04-09 04:20:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:87.255.207.242 
660f0c33c2fa8368fba03d20d9bd28f4b9911ef32128dceab80922e108324361

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 05:40:02+00:00,HeliosCert,hash,006ac54541da04616c011110433196f10a7abe8813fb576ce25a7e00936c1c09,['malware'],1.3803950551654154e+18,"Sample submitted
2021-04-09 05:40:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.240.220.186 
006ac54541da04616c011110433196f10a7abe8813fb576ce25a7e00936c1c09

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 06:05:02+00:00,HeliosCert,hash,65566825a52f61f8daa4905a6e02820b0570ea3ea84d94271837d8efa77eaeca,['malware'],1.3804013483284562e+18,"Sample submitted
2021-04-09 06:05:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:113.189.240.71 
65566825a52f61f8daa4905a6e02820b0570ea3ea84d94271837d8efa77eaeca

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 06:05:03+00:00,HeliosCert,hash,953f85887c29f15a80fcd7d28041b6783c376d94c6cca21cd83d5572f61ba29b,['malware'],1.380401350576595e+18,"Sample submitted
2021-04-09 06:05:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:36.229.146.49 
953f85887c29f15a80fcd7d28041b6783c376d94c6cca21cd83d5572f61ba29b

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 07:15:02+00:00,HeliosCert,hash,55e7e424f6e98d7996fa457a46310d0172ce842b85dbfd294b0aa7afaa703a02,['malware'],1.3804189623290757e+18,"Sample submitted
2021-04-09 07:15:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:178.64.167.152 
55e7e424f6e98d7996fa457a46310d0172ce842b85dbfd294b0aa7afaa703a02

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 07:25:02+00:00,HeliosCert,hash,9b2d9eb5604df872cf7bc0464c497cae355497ac2b4407579bcc904d02850b30,['malware'],1.38042147957837e+18,"Sample submitted
2021-04-09 07:25:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:36.76.155.4 
9b2d9eb5604df872cf7bc0464c497cae355497ac2b4407579bcc904d02850b30

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 07:55:02+00:00,HeliosCert,hash,908eb84f4ea7eb999088f56d6a9e8c48a85f3d3512d72a00075fa0c8d5775f94,['malware'],1.3804290302105969e+18,"Sample submitted
2021-04-09 07:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:78.173.134.97 
908eb84f4ea7eb999088f56d6a9e8c48a85f3d3512d72a00075fa0c8d5775f94

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 08:12:43+00:00,Finch39487976,hash,7b85a3f5315470c36ba4047a6c849284ff5d738796fcc9d61b8713f8955fa018,"['malware', 'ransomware']",1.3804334788446167e+18,"#Malware #Ransomware
7b85a3f5315470c36ba4047a6c849284ff5d738796fcc9d61b8713f8955fa018
Extension: .gehenna
Sample: https://t.co/I61eqdcRvg
Readme: https://t.co/VGysgqKwqV
Language: Golang (Found string ""Go Build ID"")",Malicious,2021-04-09 09:02:15,2021-04-09 14:35:47,Snatch,exe,Finch39487976,,Twitter,0:49:32,2972.0,
2021-04-09 08:15:03+00:00,HeliosCert,hash,0fe5659291aed2c18b9fc8afc9aae3de86e5d9d0d2baef2b108485b99ffa9477,['malware'],1.3804340672047675e+18,"Sample submitted
2021-04-09 08:15:03
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:37.151.124.97 
0fe5659291aed2c18b9fc8afc9aae3de86e5d9d0d2baef2b108485b99ffa9477

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 08:40:02+00:00,HeliosCert,hash,9630599e760cc6ac8f363691adc01c11f8d7ae1dd544f5c754b1c6ff9e3ea5fb,['malware'],1.3804403556995727e+18,"Sample submitted
2021-04-09 08:40:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:80.91.16.36 
9630599e760cc6ac8f363691adc01c11f8d7ae1dd544f5c754b1c6ff9e3ea5fb

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 08:55:01+00:00,HeliosCert,hash,9d1c291a222dff507be7d10194933ebdb833c25459bfc56592537b8545ba178c,['malware'],1.380444127041618e+18,"Sample submitted
2021-04-09 08:55:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:189.126.201.34 
9d1c291a222dff507be7d10194933ebdb833c25459bfc56592537b8545ba178c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-09 09:05:29+00:00,fbgwls245,hash,D63DE35D8CF9B12C28D3D5509DD16AAE,['ransomware'],1.3804467592315167e+18,"#MauriGo (GEHENNA Locker) #Ransomware 
D63DE35D8CF9B12C28D3D5509DD16AAE

ext: **********.gehenna
Note: GEHENNA-README-WARNING.html
@BleepinComputer @demonslay335 @Amigo_A_ @siri_urz @malwrhunterteam https://t.co/LkCCZbHT1J",Malicious,2021-04-09 11:25:40,2021-04-09 11:48:29,Snatch,exe,JAMESWT_MHT,,Twitter,2:20:11,8411.0,
2021-04-09 11:10:02+00:00,HeliosCert,hash,0170bf3275737a4add8db50eb72834c29add03c558225376a79731d06370f2ae,['malware'],1.3804781040496968e+18,"Sample submitted
2021-04-09 11:10:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:124.123.179.7 
0170bf3275737a4add8db50eb72834c29add03c558225376a79731d06370f2ae

#malware #cyber #security",Malicious,2022-07-20 00:52:11,,WannaCry,dll,openctibr,,Twitter,"466 days, 13:42:09",40311729.0,
2021-04-09 11:21:00+00:00,c3rb3ru5d3d53c,hash,6169186c8a27f974a827bda8ff2a95cd,['malware'],1.38048086505515e+18,"#Javali/#Ousaban #Banker #Loader #Malware 

📁6169186c8a27f974a827bda8ff2a95cd

https://t.co/N4zFk1TNf5",Not Found,,,,,,,,,,
2021-04-09 16:52:52+00:00,ecarlesi,hash,eccbc87e4b5ce2fe28308fd9f2a7baf3,['phishing'],1.380564379599573e+18,Threat on hxxps://payee-service-blocked[.]com/idv[.]Log[.]php?ud=dashbrd&amp;idv[.]cmd=LOGIN&amp;accessU=eccbc87e4b5ce2fe28308fd9f2a7baf3&amp;ID=AKT5G5Z565OKS45KV46FARQYE9NO1NYX95TMBT6TG9OPUSOZR #phishing  #hsbc,Not Found,,,,,,,,,,
2021-04-09 19:27:04+00:00,pmmkowalczyk,hash,45c8bef40568970e3bceefd508983917,['malware'],1.3806031851407442e+18,"New #Android #malware update on @github 
This time it's Cerberus:
https://t.co/vz8sxGETfQ
One of the samples:
45c8bef40568970e3bceefd508983917
c2:/gustarones.ga
key: 2y8A247qzTucI

@B0rys_Grishenko @malwrhunterteam @500mk500 @pr3wtd @0xabc0 @ReBensk @CERT_OPL",Not Found,,,,,,,,,,
2021-04-10 00:09:46+00:00,Pimpjui53612340,hash,f33573cf4780443f0c642d40f45e26f2,['malware'],1.3806743295249777e+18,"🔥#AsyncRAT  64 bit #RAT 
🧬 - f33573cf4780443f0c642d40f45e26f2
ℹ️ - Version 0.5.7B
🚪 - free66[.]hopto[.]org

#malware #threatintelligence 

Sample uploaded to #MalwareBazaar https://t.co/Dm7CWeKj2t",Malicious,2021-04-10 00:08:06,2021-04-10 00:41:27,AsynRAT,exe,Pimpjui53612340,,Malware Bazaar,0:01:40,100.0,
2021-04-10 03:10:02+00:00,HeliosCert,hash,d930464f3a04be9d5ba16bc1a2cc0940e2541eb55766c0dcd24792fdb3c8f078,['malware'],1.3807196939720008e+18,"Sample submitted
2021-04-10 03:10:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:125.227.90.20 
d930464f3a04be9d5ba16bc1a2cc0940e2541eb55766c0dcd24792fdb3c8f078

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 03:35:02+00:00,HeliosCert,hash,9472fbc94b6b2b56d58a20193ebf23eac1e23576b575806db9c15421baa8765b,['malware'],1.380725986673754e+18,"Sample submitted
2021-04-10 03:35:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:186.92.64.164 
9472fbc94b6b2b56d58a20193ebf23eac1e23576b575806db9c15421baa8765b

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 03:40:02+00:00,HeliosCert,hash,b4aa52b5f8d5e18c05ad38ae088b604aab0763a5f51f1246f6e7e6559cc31090,['malware'],1.3807272452836884e+18,"Sample submitted
2021-04-10 03:40:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:111.95.29.248 
b4aa52b5f8d5e18c05ad38ae088b604aab0763a5f51f1246f6e7e6559cc31090

#malware #cyber #security",Malicious,2022-07-20 05:24:43,,WannaCry,dll,openctibr,,Twitter,"466 days, 1:44:41",40268681.0,
2021-04-10 04:55:02+00:00,HeliosCert,hash,1b40001d7e105cc4359df6bb10ffaf71000ebef9a7537da9bd11ffeb8f34446e,['malware'],1.3807461206457098e+18,"Sample submitted
2021-04-10 04:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:219.146.180.202 
1b40001d7e105cc4359df6bb10ffaf71000ebef9a7537da9bd11ffeb8f34446e

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 06:35:02+00:00,HeliosCert,hash,36fa8c8157595a68c34737dca4a58c97f060b65b311d19444e2e4c47a373f45c,['malware'],1.3807712863774638e+18,"Sample submitted
2021-04-10 06:35:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:183.82.116.23 
36fa8c8157595a68c34737dca4a58c97f060b65b311d19444e2e4c47a373f45c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 07:10:02+00:00,HeliosCert,hash,d2a2ccecec20f7b432e74d5945b9a1b8ea84c870574be93e02097b6afa42c2ae,['malware'],1.380780091203072e+18,"Sample submitted
2021-04-10 07:10:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:31.155.233.90 
d2a2ccecec20f7b432e74d5945b9a1b8ea84c870574be93e02097b6afa42c2ae

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 08:30:02+00:00,HeliosCert,hash,c05882f33ca3ec8ab4a2517f4d7b4939c632fee741bfd5ed3f43fbfe8ded4c03,['malware'],1.3808002275993231e+18,"Sample submitted
2021-04-10 08:30:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:197.50.135.211 
c05882f33ca3ec8ab4a2517f4d7b4939c632fee741bfd5ed3f43fbfe8ded4c03

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 08:55:02+00:00,HeliosCert,hash,96a574b342bf0976ec6854ad8d99c345009a2c96178eb7bdb437940787cc01ef,['malware'],1.380806518896001e+18,"Sample submitted
2021-04-10 08:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:85.192.189.181 
96a574b342bf0976ec6854ad8d99c345009a2c96178eb7bdb437940787cc01ef

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 09:20:02+00:00,HeliosCert,hash,706d780689c904b92e1797614b91f557b1b261e71dc17076a28f3a87f13c6bf6,['malware'],1.3808128096011717e+18,"Sample submitted
2021-04-10 09:20:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:171.250.88.95 
706d780689c904b92e1797614b91f557b1b261e71dc17076a28f3a87f13c6bf6

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 11:15:02+00:00,HeliosCert,hash,d34a0d6c90b057575c63f86b6c1e07c3cee7c069b9211f7072e67ac970a9e89e,['malware'],1.3808417498122363e+18,"Sample submitted
2021-04-10 11:15:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:212.80.169.26 
d34a0d6c90b057575c63f86b6c1e07c3cee7c069b9211f7072e67ac970a9e89e

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 11:30:02+00:00,HeliosCert,hash,92d5055957365c035099178f233d567398f36c76e707ed89dae1bdf0f1bd0b21,['malware'],1.3808455258896015e+18,"Sample submitted
2021-04-10 11:30:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:49.204.182.154 
92d5055957365c035099178f233d567398f36c76e707ed89dae1bdf0f1bd0b21

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-10 12:15:44+00:00,fbgwls245,hash,67438E8DDB537EF31FD86C5B046E986B,['ransomware'],1.3808570235631084e+18,"#Maoloa #Ransomware
67438E8DDB537EF31FD86C5B046E986B

ext: .charlie.j0hnson
Note: HOW TO RETURN YOU FILES.exe
@BleepinComputer @demonslay335 @Amigo_A_ @siri_urz @malwrhunterteam https://t.co/feodDtxOtf",Malicious,2021-04-11 10:23:58,,Maoloa,exe,fbgwls245,,Twitter,22:08:14,79694.0,
2021-04-11 03:05:02+00:00,HeliosCert,hash,a1324f0b52e0bf5161f533ec46231fb94b3061f2a16b34d4e14892ff265da2ad,['malware'],1.3810808228669358e+18,"Sample submitted
2021-04-11 03:05:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:187.202.248.20 
a1324f0b52e0bf5161f533ec46231fb94b3061f2a16b34d4e14892ff265da2ad

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 04:00:02+00:00,HeliosCert,hash,ac4f015543449b0e67d4169e6486afa7d9678fb1c70ef2855ccf0de684d076ec,['malware'],1.3810946638898217e+18,"Sample submitted
2021-04-11 04:00:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:36.92.162.50 
ac4f015543449b0e67d4169e6486afa7d9678fb1c70ef2855ccf0de684d076ec

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 04:10:02+00:00,HeliosCert,hash,9627a29e207c056214d80b43ad8f1ddc9f12635e21036b948b05b5d945ad3c88,['malware'],1.3810971832404664e+18,"Sample submitted
2021-04-11 04:10:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:5.97.209.71 
9627a29e207c056214d80b43ad8f1ddc9f12635e21036b948b05b5d945ad3c88

#malware #cyber #security",Malicious,2022-07-20 01:48:32,,WannaCry,dll,openctibr,,Twitter,"464 days, 21:38:30",40167510.0,
2021-04-11 04:20:02+00:00,HeliosCert,hash,e005a1013f87abec89e9d7e430f0ed089a98c7889399a3eff18f762ab574489e,['malware'],1.3810996971007508e+18,"Sample submitted
2021-04-11 04:20:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:190.85.122.194 
e005a1013f87abec89e9d7e430f0ed089a98c7889399a3eff18f762ab574489e

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 05:00:02+00:00,HeliosCert,hash,e18a53859374805647515a0719e4f4e79195cd7d0565d6797299d65f9f176b71,['malware'],1.3811097661775872e+18,"Sample submitted
2021-04-11 05:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:103.209.82.6 
e18a53859374805647515a0719e4f4e79195cd7d0565d6797299d65f9f176b71

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 05:05:03+00:00,HeliosCert,hash,b9f8f0e1e61f5e5f0eff23c214388e08c8f0df8652f3e6a4da25b8db5548b2d7,['malware'],1.38111102946424e+18,"Sample submitted
2021-04-11 05:05:03
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:61.219.219.50 
b9f8f0e1e61f5e5f0eff23c214388e08c8f0df8652f3e6a4da25b8db5548b2d7

#malware #cyber #security",Malicious,2022-07-20 07:11:00,,WannaCry,dll,openctibr,,Twitter,"465 days, 2:05:57",40183557.0,
2021-04-11 07:35:02+00:00,HeliosCert,hash,0bbd98e50ea1289f289e2174e51dda50e6a9a7543013167c2db550c1262ff5f8,['malware'],1.3811487740310528e+18,"Sample submitted
2021-04-11 07:35:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:196.15.130.222 
0bbd98e50ea1289f289e2174e51dda50e6a9a7543013167c2db550c1262ff5f8

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 07:50:03+00:00,HeliosCert,hash,e30a3e3e9aeadd04ed4ca36ffcfb8ddae43c61652e1600043a127674cfeb5797,['malware'],1.38115255276766e+18,"Sample submitted
2021-04-11 07:50:03
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:186.96.22.150 
e30a3e3e9aeadd04ed4ca36ffcfb8ddae43c61652e1600043a127674cfeb5797

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 07:55:02+00:00,HeliosCert,hash,a57c2aef080a5d3d4780ff75a1f9981bd760898b8e6c3027d9c9cc70394db06f,['malware'],1.3811538073132974e+18,"Sample submitted
2021-04-11 07:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:172.254.92.68 
a57c2aef080a5d3d4780ff75a1f9981bd760898b8e6c3027d9c9cc70394db06f

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 08:15:02+00:00,HeliosCert,hash,15199353fa231d1a5a6a7c0ce669fcae9d2f72626233061be574458e9b766dcc,['malware'],1.381158838913659e+18,"Sample submitted
2021-04-11 08:15:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:49.37.2.79 
15199353fa231d1a5a6a7c0ce669fcae9d2f72626233061be574458e9b766dcc

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 11:45:03+00:00,HeliosCert,hash,ff796453115ef787fd4d276331d0afa22cbe90214f51d613ad5d8030f2618d5c,['malware'],1.3812116900758323e+18,"Sample submitted
2021-04-11 11:45:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:156.208.168.59 
ff796453115ef787fd4d276331d0afa22cbe90214f51d613ad5d8030f2618d5c

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-11 13:20:02+00:00,HeliosCert,hash,5b9b682d3f49dd3f2497937fd5bbcb544ad69a32bdb34c58f9621ada1daea2cf,['malware'],1.3812355939470582e+18,"Sample submitted
2021-04-11 13:20:01
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:14.161.254.77 
5b9b682d3f49dd3f2497937fd5bbcb544ad69a32bdb34c58f9621ada1daea2cf

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-12 03:03:21+00:00,surajmundalik,hash,46be0e15fd8054635fd3dbebdc5619a5626d673c63c3a91dcb4e203d73b204fe,"['malware', 'malspam']",1.3814427873677722e+18,"HSBC themed #malspam delivering #AgentTesla #malware #dfir #cert #cybersecurity @abuse_ch @IndianCERT @JAMESWT_MHT @reecdeep 
Exfiltrating to:
office@amarantbg[.]com
mail[.]amarantbg[.]com
sha256: 46be0e15fd8054635fd3dbebdc5619a5626d673c63c3a91dcb4e203d73b204fe https://t.co/pIRH3eLw04",Malicious,2021-04-12 05:53:50,2021-04-12 13:10:30,AgentTesla,exe,cocaman,,Twitter,2:50:29,10229.0,
2021-04-12 04:00:02+00:00,HeliosCert,hash,c312e355735c4f6ac573320b01b334e15f1e8a67c0a47421ad5d71a2d844ec71,['malware'],1.381457055551271e+18,"Sample submitted
2021-04-12 04:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:197.37.30.207 
c312e355735c4f6ac573320b01b334e15f1e8a67c0a47421ad5d71a2d844ec71

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-12 05:55:02+00:00,HeliosCert,hash,764bbc15e06dbb291cffe3981df49a16f6d31e00ac10df5d128b3749e1eab1b1,['malware'],1.3814859959006863e+18,"Sample submitted
2021-04-12 05:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:101.99.12.77 
764bbc15e06dbb291cffe3981df49a16f6d31e00ac10df5d128b3749e1eab1b1

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-12 07:35:03+00:00,HeliosCert,hash,8015201a7b1c9547c64dbba2ea1f085c27051ae971bcf610fc1117b3af3bb430,['malware'],1.3815111631717622e+18,"Sample submitted
2021-04-12 07:35:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:123.19.57.108 
8015201a7b1c9547c64dbba2ea1f085c27051ae971bcf610fc1117b3af3bb430

#malware #cyber #security",Not Found,,,,,,,,,,
2021-04-12 08:10:02+00:00,HeliosCert,hash,6b9ef4eb8e06793654f961b10b58aed0bba40048ea9b76c28a764b680d87255d,['malware'],1.3815199690626376e+18,"Sample submitted
2021-04-12 08:10:02
Dionaea Honeypot
Protocol: smbd  
Sources: ::ffff:118.151.209.251 
6b9ef4eb8e06793654f961b10b58aed0bba40048ea9b76c28a764b680d87255d

#malware #cyber #security",Not Found,,,,,,,,,,
